,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
FBgn0038158,2.1825864747453e-10,0.887026264958466,0.538,0.24,4.36517294949059e-07,8,FBgn0038158
FBgn0038206.8,2.49011915004959e-10,-0.579256191672241,0.781,0.863,4.98023830009918e-07,8,FBgn0038206
FBgn0003071,2.75797904267286e-10,1.65201682218613,0.686,0.67,5.51595808534573e-07,8,FBgn0003071
FBgn0010051.7,2.9256809409982e-10,-0.472926821314383,0.734,0.72,5.85136188199639e-07,8,FBgn0010051
FBgn0037608,3.90474045711255e-10,0.415055359020298,0.414,0.651,7.8094809142251e-07,8,FBgn0037608
FBgn0002565.1,3.93423660980567e-10,-0.280409254116212,0.373,0.591,7.86847321961135e-07,8,FBgn0002565
FBgn0037924,3.94801383283495e-10,0.435245409413168,0.71,0.67,7.8960276656699e-07,8,FBgn0037924
FBgn0083969,4.17710836389639e-10,1.16320881801406,0.71,0.652,8.35421672779279e-07,8,FBgn0083969
FBgn0030228,4.24361250385996e-10,1.15460163868811,0.657,0.664,8.48722500771991e-07,8,FBgn0030228
FBgn0052639,4.44381482832118e-10,0.306144196998968,0.568,0.466,8.88762965664236e-07,8,FBgn0052639
FBgn0262167,4.66214062566042e-10,0.939392021320395,0.663,0.617,9.32428125132085e-07,8,FBgn0262167
FBgn0038223,4.81336610258256e-10,0.96892316537653,0.639,0.558,9.62673220516511e-07,8,FBgn0038223
FBgn0029946,4.95858781482242e-10,1.48371294615392,0.497,0.191,9.91717562964485e-07,8,FBgn0029946
FBgn0001099,5.10446484565812e-10,0.852839247465182,0.544,0.382,1.02089296913162e-06,8,FBgn0001099
FBgn0000251,5.11105489840033e-10,0.829792481802788,0.527,0.377,1.02221097968007e-06,8,FBgn0000251
FBgn0052548,5.62889695562731e-10,2.35468080975986,0.598,0.384,1.12577939112546e-06,8,FBgn0052548
FBgn0262002,6.54678305324825e-10,1.13474866078729,0.538,0.308,1.30935661064965e-06,8,FBgn0262002
FBgn0034986.1,8.65627775962796e-10,0.574596260184633,0.763,0.707,1.73125555192559e-06,8,FBgn0034986
FBgn0038145.2,8.87814512401576e-10,1.30331393991437,0.716,0.688,1.77562902480315e-06,8,FBgn0038145
FBgn0031240,9.05298263442612e-10,1.17524209408621,0.45,0.167,1.81059652688522e-06,8,FBgn0031240
FBgn0051933,9.13498349021264e-10,0.57570933867068,0.521,0.296,1.82699669804253e-06,8,FBgn0051933
FBgn0036142,9.97046708890566e-10,0.728739346205583,0.621,0.552,1.99409341778113e-06,8,FBgn0036142
FBgn0037878,1.00965172260179e-09,0.371487531418936,0.432,0.694,2.01930344520359e-06,8,FBgn0037878
FBgn0263750,1.08910375763e-09,0.478483604304158,0.473,0.286,2.17820751526e-06,8,FBgn0263750
FBgn0264344,1.14387182876977e-09,0.931242287593998,0.621,0.524,2.28774365753955e-06,8,FBgn0264344
FBgn0038984,1.28131625688949e-09,1.07977447860644,0.704,0.665,2.56263251377898e-06,8,FBgn0038984
FBgn0040837.4,1.42075910880356e-09,-0.950715953252819,0.473,0.643,2.84151821760712e-06,8,FBgn0040837
FBgn0261858,1.65542748972495e-09,0.399696109899865,0.55,0.33,3.31085497944989e-06,8,FBgn0261858
FBgn0025616,1.69984920065257e-09,0.504775478701007,0.515,0.328,3.39969840130513e-06,8,FBgn0025616
FBgn0002873.4,1.75301656516601e-09,1.39445051031304,0.663,0.604,3.50603313033202e-06,8,FBgn0002873
FBgn0020545.1,2.08871772913533e-09,0.4670114036764,0.485,0.694,4.17743545827067e-06,8,FBgn0020545
FBgn0040371,2.24643030969809e-09,1.59216663192778,0.592,0.513,4.49286061939618e-06,8,FBgn0040371
FBgn0051870,2.32290080266437e-09,1.25679303731171,0.538,0.305,4.64580160532874e-06,8,FBgn0051870
FBgn0262872,2.40900621709374e-09,1.1693750557648,0.692,0.641,4.81801243418748e-06,8,FBgn0262872
FBgn0263985,3.15820869672698e-09,0.300332337454469,0.568,0.4,6.31641739345395e-06,8,FBgn0263985
FBgn0033900,3.15915586709725e-09,0.843251720472276,0.68,0.631,6.31831173419451e-06,8,FBgn0033900
FBgn0036125,3.16262918515103e-09,1.21109223549531,0.538,0.305,6.32525837030206e-06,8,FBgn0036125
FBgn0034181,3.67380995108183e-09,0.81344797640413,0.639,0.551,7.34761990216365e-06,8,FBgn0034181
FBgn0002413,3.81247630145176e-09,0.742435797991887,0.686,0.598,7.62495260290353e-06,8,FBgn0002413
FBgn0038488,3.87488383978081e-09,1.54324688307765,0.686,0.645,7.74976767956162e-06,8,FBgn0038488
FBgn0053136,4.08211019122182e-09,1.26842033222819,0.633,0.563,8.16422038244364e-06,8,FBgn0053136
FBgn0002865,4.09637589139689e-09,2.24970716525826,0.568,0.315,8.19275178279379e-06,8,FBgn0002865
FBgn0038210,4.13236850819434e-09,0.469068472505298,0.538,0.356,8.26473701638867e-06,8,FBgn0038210
FBgn0003206.6,4.36941779270472e-09,-0.600457202813406,0.751,0.769,8.73883558540943e-06,8,FBgn0003206
FBgn0031037.4,4.54853234238912e-09,-0.258733996777584,0.473,0.661,9.09706468477824e-06,8,FBgn0031037
FBgn0051769.6,4.56066326727037e-09,-0.385507333815729,0.497,0.643,9.12132653454074e-06,8,FBgn0051769
FBgn0032517.1,5.53695086002041e-09,0.267034436567448,0.503,0.692,1.10739017200408e-05,8,FBgn0032517
FBgn0033499,5.63175206479443e-09,0.463877119894578,0.497,0.346,1.12635041295889e-05,8,FBgn0033499
FBgn0031163,5.94588624807846e-09,1.62120822404069,0.58,0.416,1.18917724961569e-05,8,FBgn0031163
FBgn0038662.1,6.28848510146475e-09,1.25523700121043,0.663,0.598,1.25769702029295e-05,8,FBgn0038662
FBgn0032648,7.05617107202031e-09,0.368450493716809,0.562,0.373,1.41123421440406e-05,8,FBgn0032648
FBgn0027066.7,7.13400596645943e-09,-0.807786538829501,0.822,0.945,1.42680119329189e-05,8,FBgn0027066
FBgn0040508,7.27076512197245e-09,0.976845495919043,0.55,0.343,1.45415302439449e-05,8,FBgn0040508
FBgn0052066.6,7.51675236307819e-09,-1.00083544373263,0.562,0.679,1.50335047261564e-05,8,FBgn0052066
FBgn0063261,8.07500220936235e-09,0.448255462520784,0.562,0.419,1.61500044187247e-05,8,FBgn0063261
FBgn0036262.7,8.12021403191292e-09,-0.55544579911158,0.55,0.74,1.62404280638258e-05,8,FBgn0036262
FBgn0040871,8.64454659067243e-09,0.973617404864603,0.527,0.3,1.72890931813449e-05,8,FBgn0040871
FBgn0031431,8.64568597524249e-09,1.08409650310572,0.527,0.336,1.7291371950485e-05,8,FBgn0031431
FBgn0050362,9.84371362156373e-09,0.774605210930446,0.544,0.31,1.96874272431275e-05,8,FBgn0050362
FBgn0034720.5,9.85366453693167e-09,-0.350700076048271,0.604,0.667,1.97073290738633e-05,8,FBgn0034720
FBgn0037001.1,1.02239212178794e-08,0.788472425812927,0.817,0.765,2.04478424357589e-05,8,FBgn0037001
FBgn0052207,1.1322232673107e-08,0.324604657478201,0.42,0.633,2.26444653462141e-05,8,FBgn0052207
FBgn0033687,1.16218846847007e-08,0.510165575452151,0.473,0.215,2.32437693694014e-05,8,FBgn0033687
FBgn0033017,1.1779924118798e-08,0.603783171731854,0.402,0.641,2.35598482375959e-05,8,FBgn0033017
FBgn0039714.3,1.48452407220098e-08,0.522884094388002,0.757,0.64,2.96904814440196e-05,8,FBgn0039714
FBgn0031853,1.54791893712178e-08,0.557665161567449,0.574,0.442,3.09583787424356e-05,8,FBgn0031853
FBgn0046247,1.63400140340894e-08,1.338150361882,0.68,0.687,3.26800280681787e-05,8,FBgn0046247
FBgn0031501,1.67940290621248e-08,2.09699212630907,0.568,0.439,3.35880581242495e-05,8,FBgn0031501
FBgn0053208,1.69224243680157e-08,0.563663902100328,0.609,0.589,3.38448487360313e-05,8,FBgn0053208
FBgn0038649,1.7037415930035e-08,0.907415939880037,0.663,0.592,3.40748318600699e-05,8,FBgn0038649
FBgn0000640.6,1.70729070090057e-08,-0.731887200749109,0.521,0.656,3.41458140180113e-05,8,FBgn0000640
FBgn0015622.3,2.02296595732539e-08,1.26634715233812,0.763,0.797,4.04593191465078e-05,8,FBgn0015622
FBgn0004374,2.45364260732558e-08,0.893237159703089,0.639,0.622,4.90728521465117e-05,8,FBgn0004374
FBgn0039796,2.68579690582122e-08,0.295654692910647,0.521,0.328,5.37159381164244e-05,8,FBgn0039796
FBgn0038739,2.8556923587939e-08,1.39819229780589,0.615,0.595,5.7113847175878e-05,8,FBgn0038739
FBgn0032869,3.70826856296469e-08,2.0205490518997,0.568,0.491,7.41653712592939e-05,8,FBgn0032869
FBgn0266282,3.85634741456873e-08,0.887209097467907,0.621,0.615,7.71269482913745e-05,8,FBgn0266282
FBgn0053092,4.49414857405687e-08,0.506184813165575,0.527,0.295,8.98829714811373e-05,8,FBgn0053092
FBgn0050184,5.95747612659225e-08,0.579431699516343,0.562,0.487,0.000119149522531845,8,FBgn0050184
FBgn0033265,6.24555077903447e-08,0.341306051216418,0.55,0.764,0.000124911015580689,8,FBgn0033265
FBgn0030033,6.32431299769083e-08,1.37102001425865,0.538,0.348,0.000126486259953817,8,FBgn0030033
FBgn0037751,6.43277558242735e-08,0.624135035023753,0.592,0.488,0.000128655511648547,8,FBgn0037751
FBgn0039707,6.62076984688891e-08,1.27855323479741,0.491,0.231,0.000132415396937778,8,FBgn0039707
FBgn0030520.6,6.73941667216275e-08,0.530979312434095,0.822,0.791,0.000134788333443255,8,FBgn0030520
FBgn0001220.2,7.17201464400425e-08,1.36558055280987,0.675,0.649,0.000143440292880085,8,FBgn0001220
FBgn0000261.5,7.92811816278819e-08,0.468294939178397,0.586,0.749,0.000158562363255764,8,FBgn0000261
FBgn0033848,8.038891980219e-08,0.580951507221863,0.473,0.271,0.00016077783960438,8,FBgn0033848
FBgn0032478,8.1216220126372e-08,0.993060610008617,0.698,0.65,0.000162432440252744,8,FBgn0032478
FBgn0038569,8.42873149470691e-08,0.482170016635988,0.462,0.665,0.000168574629894138,8,FBgn0038569
FBgn0039141,9.13626763913603e-08,1.51798787435849,0.598,0.607,0.000182725352782721,8,FBgn0039141
FBgn0031085,1.05483482859942e-07,0.605583916010557,0.515,0.32,0.000210966965719884,8,FBgn0031085
FBgn0031822.1,1.13180039673786e-07,0.320768906650829,0.533,0.761,0.000226360079347571,8,FBgn0031822
FBgn0003721.3,1.1808641898575e-07,-1.03428036355285,0.828,0.834,0.0002361728379715,8,FBgn0003721
FBgn0053668,1.19530259534816e-07,0.405081511397759,0.278,0.449,0.000239060519069631,8,FBgn0053668
FBgn0086355.7,1.27716806486728e-07,0.36418732320457,0.775,0.732,0.000255433612973456,8,FBgn0086355
FBgn0037483,1.31863587426447e-07,0.526607893450316,0.645,0.613,0.000263727174852894,8,FBgn0037483
FBgn0037242,1.38098365139974e-07,1.14337204829214,0.716,0.719,0.000276196730279947,8,FBgn0037242
FBgn0035348,1.60920282451322e-07,0.93066295626232,0.556,0.466,0.000321840564902645,8,FBgn0035348
FBgn0015520,1.61455996456529e-07,1.17341687960088,0.657,0.575,0.000322911992913058,8,FBgn0015520
FBgn0266582.2,1.64091014359487e-07,1.09682582025405,0.757,0.791,0.000328182028718975,8,FBgn0266582
FBgn0039678,1.70022259042943e-07,0.95556842586782,0.568,0.494,0.000340044518085887,8,FBgn0039678
FBgn0036206,1.72412641122046e-07,0.589954866823553,0.562,0.405,0.000344825282244092,8,FBgn0036206
FBgn0015321,1.75027616691994e-07,1.05054928032737,0.627,0.6,0.000350055233383989,8,FBgn0015321
FBgn0027539,1.7840050520494e-07,1.17998396105589,0.598,0.643,0.000356801010409881,8,FBgn0027539
FBgn0003748.8,1.78713352562865e-07,-1.20382191580375,0.852,0.921,0.000357426705125731,8,FBgn0003748
FBgn0036897,1.85778156549931e-07,0.8960948810624,0.615,0.581,0.000371556313099863,8,FBgn0036897
FBgn0010287,1.86629332627687e-07,0.413096672101292,0.58,0.526,0.000373258665255374,8,FBgn0010287
FBgn0043070.6,2.16586870588079e-07,-0.713342801141631,0.799,0.889,0.000433173741176157,8,FBgn0043070
FBgn0027615,2.36445415705647e-07,0.680760865616199,0.639,0.673,0.000472890831411294,8,FBgn0027615
FBgn0086356.3,2.39978247390661e-07,0.301357695586408,0.728,0.628,0.000479956494781321,8,FBgn0086356
FBgn0086558.5,2.44465488929067e-07,0.991598350600491,0.888,0.91,0.000488930977858134,8,FBgn0086558
FBgn0262479,2.68929306391006e-07,0.684447752595376,0.556,0.428,0.000537858612782012,8,FBgn0262479
FBgn0015221.6,2.90907597889958e-07,-0.567585187928018,0.775,0.886,0.000581815195779915,8,FBgn0015221
FBgn0030883,3.05913297851271e-07,0.570428004107556,0.68,0.66,0.000611826595702541,8,FBgn0030883
FBgn0051174,3.35911129149121e-07,1.13413638129012,0.598,0.576,0.000671822258298242,8,FBgn0051174
FBgn0037176,3.64984549291892e-07,0.711049436937044,0.296,0.387,0.000729969098583784,8,FBgn0037176
FBgn0052847,3.94538544879645e-07,0.285217918249158,0.414,0.192,0.00078907708975929,8,FBgn0052847
FBgn0031483,4.1732016420317e-07,1.01209460763542,0.621,0.625,0.000834640328406339,8,FBgn0031483
FBgn0264360,4.38908338831069e-07,0.284342903500252,0.574,0.475,0.000877816677662138,8,FBgn0264360
FBgn0034097,4.67978302938316e-07,1.13093203952697,0.544,0.378,0.000935956605876631,8,FBgn0034097
FBgn0038122,5.03002731956657e-07,0.389610942154607,0.391,0.1,0.00100600546391331,8,FBgn0038122
FBgn0032492,5.04033192281441e-07,0.634811503960649,0.521,0.298,0.00100806638456288,8,FBgn0032492
FBgn0026721.7,5.09334032199825e-07,-1.29826239768306,0.793,0.856,0.00101866806439965,8,FBgn0026721
FBgn0029155.1,5.18699207581907e-07,0.481077588631062,0.485,0.734,0.00103739841516381,8,FBgn0029155
FBgn0001089.7,5.63956124130253e-07,0.273354117477544,0.568,0.771,0.00112791224826051,8,FBgn0001089
FBgn0028331.6,6.3360705815917e-07,-0.862974639245957,0.491,0.639,0.00126721411631834,8,FBgn0028331
FBgn0002733.4,6.74489080591949e-07,-0.609678479549783,0.633,0.721,0.0013489781611839,8,FBgn0002733
FBgn0050148.4,7.14785351603798e-07,-0.524286565179817,0.544,0.589,0.0014295707032076,8,FBgn0050148
FBgn0037749,7.21641997577093e-07,1.22902488485082,0.669,0.66,0.00144328399515419,8,FBgn0037749
FBgn0039766,7.36771108174826e-07,0.634562475342074,0.686,0.696,0.00147354221634965,8,FBgn0039766
FBgn0264305,7.53702525191186e-07,1.00879768805676,0.621,0.594,0.00150740505038237,8,FBgn0264305
FBgn0028412,8.3680495044217e-07,0.42779470674801,0.521,0.339,0.00167360990088434,8,FBgn0028412
FBgn0033309.5,8.84859605121659e-07,0.739034629909983,0.817,0.751,0.00176971921024332,8,FBgn0033309
FBgn0034242,9.04714478450658e-07,0.643190991552958,0.686,0.707,0.00180942895690132,8,FBgn0034242
FBgn0004449.7,9.48158351500272e-07,-1.27366119053647,0.68,0.704,0.00189631670300054,8,FBgn0004449
FBgn0032231,1.09156597019433e-06,0.806099630030722,0.663,0.64,0.00218313194038865,8,FBgn0032231
FBgn0037580.1,1.10213449757488e-06,1.17034000140227,0.722,0.725,0.00220426899514976,8,FBgn0037580
FBgn0053056.5,1.11816837778372e-06,-0.686699621334538,0.817,0.866,0.00223633675556744,8,FBgn0053056
FBgn0033226.1,1.19876566667219e-06,1.0090324934105,0.692,0.764,0.00239753133334438,8,FBgn0033226
FBgn0028746,1.25064774654122e-06,0.593440840054373,0.639,0.632,0.00250129549308244,8,FBgn0028746
FBgn0285913.2,1.2577213632338e-06,0.653766810965367,0.621,0.536,0.00251544272646761,8,FBgn0285913
FBgn0037135.2,1.28615304844406e-06,1.29706817018803,0.763,0.821,0.00257230609688812,8,FBgn0037135
FBgn0033442,1.30242954107051e-06,0.895033776788258,0.533,0.372,0.00260485908214102,8,FBgn0033442
FBgn0052832,1.34736157535802e-06,0.39612957971198,0.509,0.319,0.00269472315071603,8,FBgn0052832
FBgn0046332,1.4348736710002e-06,0.666958587367765,0.515,0.316,0.00286974734200039,8,FBgn0046332
FBgn0050115.8,1.59816791771692e-06,-0.899286099822297,0.657,0.649,0.00319633583543383,8,FBgn0050115
FBgn0017581.4,2.05680192650376e-06,1.07615338959051,0.84,0.836,0.00411360385300752,8,FBgn0017581
FBgn0000114,2.11951468502261e-06,1.42971883548593,0.609,0.635,0.00423902937004523,8,FBgn0000114
FBgn0085199,2.13250813761628e-06,0.573977421278751,0.479,0.261,0.00426501627523256,8,FBgn0085199
FBgn0028487,2.15615032810407e-06,0.303468044919976,0.373,0.587,0.00431230065620814,8,FBgn0028487
FBgn0051075.6,2.21397033585076e-06,-0.778395916345846,0.74,0.787,0.00442794067170152,8,FBgn0051075
FBgn0037720.7,2.23346568081443e-06,-0.811309326332138,0.562,0.683,0.00446693136162886,8,FBgn0037720
FBgn0040778,2.24449604567781e-06,0.407038951398391,0.367,0.531,0.00448899209135562,8,FBgn0040778
FBgn0036805.6,2.4471064037562e-06,-0.434279066190551,0.781,0.856,0.00489421280751239,8,FBgn0036805
FBgn0030764,2.4716352555331e-06,1.38027998394278,0.55,0.465,0.0049432705110662,8,FBgn0030764
FBgn0013765.7,2.77028339989101e-06,1.0827068740411,0.769,0.772,0.00554056679978201,8,FBgn0013765
FBgn0285896.4,2.84046297781689e-06,-0.263976835290534,0.675,0.707,0.00568092595563379,8,FBgn0285896
FBgn0025388,2.94617235037227e-06,0.87737173641703,0.598,0.591,0.00589234470074454,8,FBgn0025388
FBgn0028848,2.96279718113306e-06,0.837130362706284,0.533,0.364,0.00592559436226612,8,FBgn0028848
FBgn0033440,3.01209098533186e-06,0.660836590754821,0.509,0.3,0.00602418197066372,8,FBgn0033440
FBgn0050417,3.02840079289011e-06,0.741219215326128,0.491,0.266,0.00605680158578022,8,FBgn0050417
FBgn0040063,3.07542345946322e-06,0.458610134149047,0.29,0.305,0.00615084691892643,8,FBgn0040063
FBgn0053111.8,3.2125984303993e-06,-0.495414482006264,0.704,0.773,0.00642519686079861,8,FBgn0053111
FBgn0031684,3.49985406710258e-06,1.21992511167714,0.657,0.706,0.00699970813420517,8,FBgn0031684
FBgn0037980,3.67466592624274e-06,0.794599957241072,0.592,0.514,0.00734933185248548,8,FBgn0037980
FBgn0261261.7,3.95669032054267e-06,-0.411028872900389,0.592,0.755,0.00791338064108533,8,FBgn0261261
FBgn0030622,4.10276977601897e-06,0.39933854511824,0.231,0.31,0.00820553955203794,8,FBgn0030622
FBgn0003884.7,4.11695842840154e-06,-0.336399756709723,0.982,0.991,0.00823391685680309,8,FBgn0003884
FBgn0261565.5,4.65273420329534e-06,-0.671641306456126,0.55,0.593,0.00930546840659067,8,FBgn0261565
FBgn0031460.1,4.82241903379111e-06,0.801716466494823,0.645,0.657,0.00964483806758223,8,FBgn0031460
FBgn0030876.3,5.48944409181035e-06,-0.31841151369725,0.586,0.664,0.0109788881836207,8,FBgn0030876
FBgn0037763,5.75366317302181e-06,0.422148317166057,0.491,0.297,0.0115073263460436,8,FBgn0037763
FBgn0051391,6.32694289322025e-06,0.530700144462497,0.491,0.287,0.0126538857864405,8,FBgn0051391
FBgn0038296,6.35565407358859e-06,0.557282854363997,0.503,0.348,0.0127113081471772,8,FBgn0038296
FBgn0028560,6.37294925658285e-06,1.34843484424053,0.479,0.297,0.0127458985131657,8,FBgn0028560
FBgn0036334.5,7.76614286037301e-06,1.06626199824506,0.799,0.831,0.015532285720746,8,FBgn0036334
FBgn0000147,7.80561629217131e-06,0.585673540385443,0.722,0.726,0.0156112325843426,8,FBgn0000147
FBgn0030940,8.73620174496767e-06,1.5859393316296,0.58,0.483,0.0174724034899353,8,FBgn0030940
FBgn0030918,9.86639565824781e-06,0.595558116342191,0.491,0.27,0.0197327913164956,8,FBgn0030918
FBgn0262146.5,9.90030331036822e-06,-0.330170151496651,0.544,0.591,0.0198006066207364,8,FBgn0262146
FBgn0038078,1.00336948358299e-05,0.330114689719606,0.479,0.37,0.0200673896716598,8,FBgn0038078
FBgn0026380.1,1.00524078091946e-05,0.819548814625048,0.834,0.849,0.0201048156183893,8,FBgn0026380
FBgn0004876.2,1.02705191320868e-05,0.704618907050913,0.627,0.608,0.0205410382641736,8,FBgn0004876
FBgn0265630,1.12505717197151e-05,1.13820738971285,0.592,0.551,0.0225011434394302,8,FBgn0265630
FBgn0050324,1.23962507147952e-05,1.1350392410815,0.485,0.268,0.0247925014295903,8,FBgn0050324
FBgn0030770,1.29329175970447e-05,0.431576222475281,0.556,0.504,0.0258658351940894,8,FBgn0030770
FBgn0036365,1.39123601071252e-05,0.597397518873388,0.639,0.663,0.0278247202142504,8,FBgn0036365
FBgn0027945.1,1.39491504746048e-05,0.837920487796579,0.645,0.656,0.0278983009492097,8,FBgn0027945
FBgn0038196.1,1.46941177036624e-05,1.20008547091192,0.675,0.661,0.0293882354073247,8,FBgn0038196
FBgn0032680,1.49958774950443e-05,0.989325017853368,0.586,0.507,0.0299917549900885,8,FBgn0032680
FBgn0001258.7,1.55579054529503e-05,-0.717993338363117,0.58,0.669,0.0311158109059005,8,FBgn0001258
FBgn0003943.4,1.57468380563229e-05,1.1952315386946,0.734,0.844,0.0314936761126458,8,FBgn0003943
FBgn0030780,1.70717244648629e-05,0.66730898506039,0.296,0.363,0.0341434489297258,8,FBgn0030780
FBgn0040237.1,1.75711187488215e-05,0.415603280520717,0.373,0.548,0.0351422374976429,8,FBgn0040237
FBgn0038575,1.76954308226645e-05,0.98433263180732,0.533,0.366,0.035390861645329,8,FBgn0038575
FBgn0034245.1,1.88793484803407e-05,1.33353175217853,0.828,0.858,0.0377586969606814,8,FBgn0034245
FBgn0051363.8,2.05340556613258e-05,-0.362609246298722,0.84,0.96,0.0410681113226517,8,FBgn0051363
FBgn0036892,2.07878593339362e-05,0.724932687085383,0.456,0.675,0.0415757186678725,8,FBgn0036892
FBgn0266801,2.09201773910711e-05,0.37414874453165,0.604,0.476,0.0418403547821423,8,FBgn0266801
FBgn0031772,2.15817110296933e-05,0.932711064229103,0.657,0.676,0.0431634220593867,8,FBgn0031772
FBgn0052267.2,2.3057378299308e-05,0.740208320221984,0.675,0.642,0.046114756598616,8,FBgn0052267
FBgn0031673.1,2.31654894513968e-05,1.08139025499504,0.669,0.663,0.0463309789027936,8,FBgn0031673
FBgn0030101,2.3318975682017e-05,0.49008187829238,0.467,0.67,0.0466379513640341,8,FBgn0030101
FBgn0000412.5,2.37384309219799e-05,0.486210320360668,0.757,0.735,0.0474768618439598,8,FBgn0000412
FBgn0033033.7,2.47765330458799e-05,-0.772994394125514,0.74,0.747,0.0495530660917599,8,FBgn0033033
FBgn0263995.1,2.63710886652615e-05,0.263792992135705,0.402,0.612,0.052742177330523,8,FBgn0263995
FBgn0032050.4,2.81020950134481e-05,0.598733922959031,0.639,0.522,0.0562041900268962,8,FBgn0032050
FBgn0033884,2.93582029539796e-05,1.25453429390642,0.568,0.603,0.0587164059079592,8,FBgn0033884
FBgn0085390.5,3.03603223928777e-05,-0.292383825951588,0.615,0.687,0.0607206447857553,8,FBgn0085390
FBgn0036345,3.28904653712772e-05,0.699878481533221,0.544,0.399,0.0657809307425544,8,FBgn0036345
FBgn0025628.5,3.45930302983944e-05,-0.561653757926517,0.834,0.825,0.0691860605967888,8,FBgn0025628
FBgn0051465,3.9503087919685e-05,0.532634401120553,0.284,0.392,0.0790061758393701,8,FBgn0051465
FBgn0004915,3.98388783606032e-05,0.696566229767188,0.491,0.714,0.0796777567212064,8,FBgn0004915
FBgn0036490,4.02841537954565e-05,0.877003835825879,0.509,0.4,0.080568307590913,8,FBgn0036490
FBgn0032076,4.10738918841049e-05,0.383040373528067,0.675,0.695,0.0821477837682097,8,FBgn0032076
FBgn0026370,4.48453752444108e-05,1.0433576399607,0.692,0.685,0.0896907504888217,8,FBgn0026370
